SearchTerm,author_id,date,favorites,formatted_date,geo,hashtags,id,mentions,permalink,retweets,text,urls,username
Advance AutoParts,7.61634E+17,10/26/2019,0,Sat Oct 26 11:00:02 +0000 2019,,# # # # # # #,1.18811E+18,,https://twitter.com/BYOT_Auto_Parts/status/1188108030015164416,0,"Are you in need of some parts? Come see us today, dont wait for them to come to you! * https://www.byotautoparts.com Phone: (254) 829-5100 # autozone # advanceautoparts # advanceauto # oreillyautoparts # autopartsstore # advancedautoparts # napaautoparts",https://www.byotautoparts.com,
Advance AutoParts,374729426,10/26/2019,0,Sat Oct 26 08:49:42 +0000 2019,,# # # # # # # # # #,1.18808E+18,,https://twitter.com/Tickeron/status/1188075228779298817,0,"$ AAP enters an Uptrend as Momentum Indicator exceeded the 0 level on October 17, 2019. View odds for this and other indicators: https://tickeron.com/go/859891 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/iUDplfrltb",https://tickeron.com/go/859891,
Advance AutoParts,374729426,10/25/2019,0,Fri Oct 25 09:01:58 +0000 2019,,# # # # # # # # # #,1.18772E+18,,https://twitter.com/Tickeron/status/1187715929150353409,0,"$ AAP's 10-day Moving Average broke above its 50-day Moving Average on September 13, 2019. View odds for this and other indicators: https://tickeron.com/go/856808 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/fYLuVAiBGQ",https://tickeron.com/go/856808,
Advance AutoParts,299798927,10/24/2019,0,Thu Oct 24 17:30:09 +0000 2019,,# # # #,1.18748E+18,,https://twitter.com/BaZingDeals/status/1187481428839153669,0,"Keep Your Car on the Road With BaZing! Fix your car before it's too late. Get discounts on auto parts, as well as new and used tires, with BaZing! Right now you can get 20% off all orders at Advance Auto Parts # featureddeal # bazingdeals # autoparts # tires http://BaZing.com?utm_source=TwitterBaZing.com/?utm_source=Tw pic.twitter.com/KSX1hPYMsv",http://BaZing.com?utm_source=Twitter,
Advance AutoParts,2584451671,10/24/2019,1,Thu Oct 24 11:57:11 +0000 2019,,# # #,1.1874E+18,@,https://twitter.com/NCStateExecEd/status/1187397636094980097,0,We are proud to partner with @ AdvanceAuto in the management and delivery of development programs like Advance Officer Development. Congratulations AOD Cohort 2 graduates! # ncstate # advanceautoparts # career developmenthttps://www.linkedin.com/posts/advance-auto-parts_lifeinadvance-advanceautoparts-careerdevelopment-activity-6587297931810873344-wdUC ,https://www.linkedin.com/posts/advance-auto-parts_lifeinadvance-advanceautoparts-careerdevelopment-activity-6587297931810873344-wdUC,
Advance AutoParts,374729426,10/24/2019,0,Thu Oct 24 09:34:28 +0000 2019,,# # # # # # # # # #,1.18736E+18,,https://twitter.com/Tickeron/status/1187361718105591808,0,"$ AAP's 10-day Moving Average broke above its 50-day Moving Average on September 13, 2019. View odds for this and other indicators: https://tickeron.com/go/853759 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/miyVxlQ2WW",https://tickeron.com/go/853759,
Advance AutoParts,374729426,10/23/2019,0,Wed Oct 23 11:21:18 +0000 2019,,# # # # # # # # # #,1.18703E+18,,https://twitter.com/Tickeron/status/1187026217163051008,0,"$ AAP's 10-day Moving Average crossed above its 50-day Moving Average on September 13, 2019. View odds for this and other indicators: https://tickeron.com/go/849845 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/NoPwQ60Twd",https://tickeron.com/go/849845,
Advance AutoParts,3279326371,10/23/2019,1,Wed Oct 23 10:11:01 +0000 2019,,# # # # # # # # # # #,1.18701E+18,,https://twitter.com/PartsDetect/status/1187008528357249025,0,"DIY: ""I replaced the battery, maybe it's the STARTER?!?"" # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/l2pIRQM7z8",,
Advance AutoParts,111833537,10/22/2019,0,Tue Oct 22 15:07:43 +0000 2019,,# # # # # #,1.18672E+18,@ @Atlanta,https://twitter.com/ekfrombk/status/1186720808179261446,0,"Working at a parts store. # comedy # anotherone # autozone # advanceautoparts # oreilyautoparts # skit @ autozone @Atlanta, Georgia https://www.instagram.com/p/B37nr3DpjBY/?igshid=1t08adfae6gp1 ",https://www.instagram.com/p/B37nr3DpjBY/?igshid=1t08adfae6gp1,
Advance AutoParts,3279326371,10/22/2019,1,Tue Oct 22 09:46:02 +0000 2019,,# # # # # # # # # # #,1.18664E+18,,https://twitter.com/PartsDetect/status/1186639854450417665,0,How do you feel about Harbor Freight Tools??? # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/7svNXMoZuN,,
Advance AutoParts,374729426,10/22/2019,0,Tue Oct 22 09:29:28 +0000 2019,,# # # # # # # # # #,1.18664E+18,,https://twitter.com/Tickeron/status/1186635685937086465,0,"$ AAP's Aroon indicator drops into Downtrend on October 10, 2019. View odds for this and other indicators: https://tickeron.com/go/846695 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/qndIfGXTqD",https://tickeron.com/go/846695,
Advance AutoParts,403553805,10/21/2019,1,Mon Oct 21 14:54:46 +0000 2019,,# # # # # # # # # # # # #,1.18636E+18,,https://twitter.com/washtrendsmag/status/1186355163293868032,0,Our October issue of # WashTrends is live: https://bit.ly/2P92kWv _ # Carwash # CleanCar # CarwashTrends # CarwashMarketing # CarwashInnovation # CarwashIndustry # CarwashCommunity # CarwashTechnology # InternationalCarWashGroup # ChambersGasket # AutopartInternational # AdvanceAutoParts pic.twitter.com/yZiF3Qzh7Z,https://bit.ly/2P92kWv,
Advance AutoParts,374729426,10/21/2019,0,Mon Oct 21 09:04:15 +0000 2019,,# # # # # # # # # #,1.18627E+18,,https://twitter.com/Tickeron/status/1186266950520819712,0,"$ AAP's Aroon indicator drops into Downtrend on October 10, 2019. View odds for this and other indicators: https://tickeron.com/go/843715 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/VDpoip32hp",https://tickeron.com/go/843715,
Advance AutoParts,3279326371,10/21/2019,1,Mon Oct 21 08:15:04 +0000 2019,,# # # # # # # # # # #,1.18625E+18,,https://twitter.com/PartsDetect/status/1186254573771657216,0,My Precious !! How many 10mm sockets does a average tech have? # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/v6GnETdM5w,,
Advance AutoParts,374729426,10/20/2019,0,Sun Oct 20 08:55:51 +0000 2019,,# # # # # # # # # #,1.1859E+18,,https://twitter.com/Tickeron/status/1185902448205914112,0,"$ AAP's Aroon indicator drops into Downtrend on October 10, 2019. View odds for this and other indicators: https://tickeron.com/go/840775 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/A9DcMt4PdJ",https://tickeron.com/go/840775,
Advance AutoParts,374729426,10/19/2019,0,Sat Oct 19 11:58:01 +0000 2019,,# # # # # # # # # #,1.18559E+18,,https://twitter.com/Tickeron/status/1185585906578706432,0,"$ AAP's Aroon indicator drops into Downtrend on October 10, 2019. View odds for this and other indicators: https://tickeron.com/go/837958 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/u5ZJbfWaYK",https://tickeron.com/go/837958,
Advance AutoParts,374729426,10/18/2019,0,Fri Oct 18 14:54:10 +0000 2019,,# # # # # # # # # #,1.18527E+18,,https://twitter.com/Tickeron/status/1185267846298750976,0,$ AAP in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/835160 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/SAzoMUniTO,https://tickeron.com/go/835160,
Advance AutoParts,989608128,10/17/2019,2,Thu Oct 17 18:25:03 +0000 2019,,# # # # # #,1.18496E+18,,https://twitter.com/JOSCOReps/status/1184958529775570944,0,"Here is a # tbt where JOSCO employees participated in the Advance Auto Parts employee DIY activation event today in Raleigh, NC. # JOSCO # AdvanceAutoParts # TrainingDay # CarParts # NorthCarolinapic.twitter.com/waOceQaVix",,
Advance AutoParts,374729426,10/17/2019,0,Thu Oct 17 10:51:58 +0000 2019,,# # # # # # # # # #,1.18484E+18,,https://twitter.com/Tickeron/status/1184844505029074944,0,$ AAP's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram crosses below signal line. View odds for this and other indicators: https://tickeron.com/go/832051 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/wrYwIpHOG3,https://tickeron.com/go/832051,
Advance AutoParts,29936859,10/16/2019,0,Wed Oct 16 21:17:06 +0000 2019,,,1.18464E+18,,https://twitter.com/Sludge_Judy/status/1184639439102005249,0,"Hey, guy that barely graduated 2nd grade. The Advance Autoparts you work at needs you. Some racist needs a new oil filter. Better hop to it.",,
Advance AutoParts,374729426,10/16/2019,0,Wed Oct 16 10:57:17 +0000 2019,,# # # # # # # # # #,1.18448E+18,,https://twitter.com/Tickeron/status/1184483458900361216,0,$ AAP in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/828137 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/EqScl9qV9m,https://tickeron.com/go/828137,
Advance AutoParts,3279326371,10/16/2019,1,Wed Oct 16 09:46:01 +0000 2019,,# # # # # # # # # # #,1.18447E+18,,https://twitter.com/PartsDetect/status/1184465522781495296,0,"""It just started making a noise "" # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/V3ztog6kHz",,
Advance AutoParts,3279326371,10/15/2019,1,Tue Oct 15 22:27:02 +0000 2019,,# # # # # # # # # # #,1.18429E+18,,https://twitter.com/PartsDetect/status/1184294648640131073,0,The wife wanted a island for the kitchen... # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/iLuHooV9r0,,
Advance AutoParts,1.03741E+18,10/15/2019,0,Tue Oct 15 15:00:56 +0000 2019,,# # # # # # # # # # # # #,1.18418E+18,,https://twitter.com/PaarMelis/status/1184182386059284483,0,We are so grateful for our awesome clients! # advanceautoparts # Napa # caranddrivermag # mrbargain_auto_parts # oreillyautoparts # napaknowhow # pepboysauto # apexautomag # oil_lube_news # accounting # financialeducation # automotiveaccounting # clienteducationpic.twitter.com/ALh33YUYo7,,
Advance AutoParts,3279326371,10/14/2019,2,Mon Oct 14 10:07:01 +0000 2019,,# # # # # # # # # # #,1.18375E+18,,https://twitter.com/PartsDetect/status/1183746032628326401,0,My Precious !! How many 10mm sockets does a average tech have? # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/7zXcxB6b6a,,
Advance AutoParts,374729426,10/14/2019,0,Mon Oct 14 09:29:58 +0000 2019,,# # # # # # # # # #,1.18374E+18,,https://twitter.com/Tickeron/status/1183736708010889216,0,$ AAP's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram crosses below signal line. View odds for this and other indicators: https://tickeron.com/go/822188 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/lbHbsJVeCq,https://tickeron.com/go/822188,
Advance AutoParts,56884611,10/14/2019,6,Mon Oct 14 08:41:01 +0000 2019,,,1.18372E+18,,https://twitter.com/mikesbadtweets/status/1183724386974609419,0,"AutoZone is infinitely better than Advance but there is no autoparts place in the city where you can just go, get your thing, pay and leave. everyone is kind of milling around waiting to return something they opened.",,
Advance AutoParts,374729426,10/13/2019,0,Sun Oct 13 18:56:05 +0000 2019,,# # # # # # # # # #,1.18352E+18,,https://twitter.com/Tickeron/status/1183516787247181825,0,$ AAP's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram crosses below signal line. View odds for this and other indicators: https://tickeron.com/go/820049 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/fXSstBT3wN,https://tickeron.com/go/820049,
Advance AutoParts,132066790,10/12/2019,0,Sat Oct 12 17:51:55 +0000 2019,,# # #,1.18314E+18,,https://twitter.com/evreward/status/1183138251365728256,0,"New ~ Advance Auto Parts: 20% off, plus up to 12% cash back. https://www.evreward.com/xjl3f # advanceautoparts # couponcode # cashbackpic.twitter.com/Zv6Aot75z4",https://www.evreward.com/xjl3f,
Advance AutoParts,374729426,10/12/2019,1,Sat Oct 12 14:31:59 +0000 2019,,# # # # # # # # # #,1.18309E+18,,https://twitter.com/Tickeron/status/1183087937988091906,0,$ AAP's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram just turned negative. View odds for this and other indicators: https://tickeron.com/go/817064 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/VLBCJUQ84A,https://tickeron.com/go/817064,
Advance AutoParts,1.03741E+18,10/11/2019,1,Fri Oct 11 15:00:37 +0000 2019,,# # # # # # # # # # # # #,1.18273E+18,,https://twitter.com/PaarMelis/status/1182732756272533505,0,Happy Friday! # advanceautoparts # Napa # caranddrivermag # mrbargain_auto_parts # oreillyautoparts # napaknowhow # pepboysauto # apexautomag # oil_lube_news # accounting # financialeducation # automotiveaccounting # clienteducationpic.twitter.com/jq3X6NKiGo,,
Advance AutoParts,3279326371,10/11/2019,0,Fri Oct 11 10:17:01 +0000 2019,,# # # # # # # # # # #,1.18266E+18,,https://twitter.com/PartsDetect/status/1182661386373156864,0,"So long as you are a mechanic that has an existing commercial account with a vendor, or you're a parts vendor yourself, Parts Detect caters to you. # Snapon # snapontools # matco # matcotools # autozone # pepboys # advanceautoparts # napaknowhow # carmechanic # autorepairs # carpartspic.twitter.com/ZtAwwZTDu8",,
Advance AutoParts,1672928202,10/11/2019,0,Fri Oct 11 01:30:52 +0000 2019,,,1.18253E+18,,https://twitter.com/KimRansleben/status/1182528972850192384,0,"It's a free service when you buy them at AutoZone, O'Reilly, or Advance Autoparts stores.",,
Advance AutoParts,44366963,10/10/2019,0,Thu Oct 10 18:08:38 +0000 2019,,# #,1.18242E+18,@,https://twitter.com/969thekat/status/1182417681661747200,0,"Come on out to @ AdvanceAuto today to see a BBQ contest with some famous NHRA drag racers. While youre here, make sure you stop by our tent to enter a chance to win some giveaways! # advanceautoparts # adpic.twitter.com/h939ToWNk5",,
Advance AutoParts,374729426,10/10/2019,0,Thu Oct 10 11:21:08 +0000 2019,,# # # # # # # # # #,1.18232E+18,,https://twitter.com/Tickeron/status/1182315133910974464,0,"$ AAP enters a Downtrend as Momentum Indicator dropped below the 0 level on October 7, 2019. View odds for this and other indicators: https://tickeron.com/go/814073 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/Y00t7fpwmL",https://tickeron.com/go/814073,
Advance AutoParts,374729426,10/9/2019,0,Wed Oct 09 10:49:01 +0000 2019,,# # # # # # # # # #,1.18194E+18,,https://twitter.com/Tickeron/status/1181944662140940288,0,"$ AAP enters a Downtrend as Momentum Indicator dropped below the 0 level on October 7, 2019. View odds for this and other indicators: https://tickeron.com/go/810022 # AdvanceAutoParts # stockmarket # stock # technicalanalysis # money # trading # investing # daytrading # news # todaypic.twitter.com/h884TsXKp9",https://tickeron.com/go/810022,
Advance AutoParts,3279326371,10/9/2019,2,Wed Oct 09 10:00:54 +0000 2019,,# # # # # # # # # # # # # # # #,1.18193E+18,,https://twitter.com/PartsDetect/status/1181932551524540417,0,"I hear it coming from a mile away, LOUD but SLOW!! More vendors coming soon # mechaniclife # carmechanic # snapontools # wrenchlife # femalemechanic # autozone # autoparts # oreillyautoparts # napaautoparts # pepboys # mechanicshop # carquest # advanceautoparts # snapon # matcotools # mactoolpic.twitter.com/cNS2WsJAC9",,
